Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
60, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 597, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_HOLY_SITE, VALUE 683.9, Build City District
89, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1174, FAILED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 124.1, Unknown
89, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1184, CANCELLED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Unknown
89, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1213, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Unknown
89, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1249, CANCELLED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 293.0, Unknown
89, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1267, FAILED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Unknown
89, 3, LOC_CITY_NAME_WASHINGTON, , , UNIT_SETTLER, Settle City Op, CONTRACT 1266
89, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1365, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Build City Improvement
89, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1365, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Build City Improvement
89, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1365, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Build City Improvement
89, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1112, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 380.0, Unknown
89, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1126, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 96.0, Unknown
89, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1186, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 127.1, Unknown
89, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1216, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 130.0, Unknown
89, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1235, FAILED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 200.0, Unknown
89, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1237, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 514.0, Build City Improvement
89, 4, LOC_CITY_NAME_VALENCIA, , , DISTRICT_HOLY_SITE, Build City District, CONTRACT 1291
89, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1368, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
89, 6, LOC_CITY_NAME_MBUMBI, , CONTRACT 1368, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
89, 6, LOC_CITY_NAME_MPINDA, , CONTRACT 1368, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 76.0, Build City Improvement
89, 7, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 1369, SUBMITTED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
89, 7, LOC_CITY_NAME_TEOTIHUACAN, , CONTRACT 1369, SUBMITTED, UNIT_AZTEC_EAGLE_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
89, 10, LOC_CITY_NAME_ZANZIBAR, , , UNIT_ARCHER, Generic Offense
90, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1373, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
90, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1373, SUBMITTED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 150.0, Simple Operation Attack
90, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1375, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 194.0, Build City Building
90, 2, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 1364
90, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1376, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 166.0, Build City Building
90, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1377, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 408.0, Build City District
90, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1379, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 294.0, Build City District
90, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1380, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 38.0, Build Trigger Unit
90, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1380, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 38.0, Build Trigger Unit
90, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1380, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 38.0, Build Trigger Unit
90, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1381, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 92.0, Build City Building
90, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1382, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 105.0, Build City Improvement
90, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1382, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 105.0, Build City Improvement
90, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1382, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 105.0, Build City Improvement
90, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1383, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 95.0, Build City Improvement
90, 4, LOC_CITY_NAME_BARCELONA, , CONTRACT 1383, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 95.0, Build City Improvement
90, 4, LOC_CITY_NAME_VALENCIA, , CONTRACT 1383, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 95.0, Build City Improvement
90, 5, LOC_CITY_NAME_RA_KEDET, , CONTRACT 1384, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 199.0, Build City Improvement
90, 5, LOC_CITY_NAME_MEMPHIS, , CONTRACT 1384, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 199.0, Build City Improvement
90, 5, LOC_CITY_NAME_SHEDET, , CONTRACT 1384, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 199.0, Build City Improvement
90, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1389, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Build City Improvement
90, 6, LOC_CITY_NAME_MBUMBI, , CONTRACT 1389, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Build City Improvement
90, 6, LOC_CITY_NAME_MPINDA, , CONTRACT 1389, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 127.0, Build City Improvement
90, 8, LOC_CITY_NAME_JAKARTA, , CONTRACT 1316, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 377.0, Build City District
90, 8, LOC_CITY_NAME_JAKARTA, , CONTRACT 1343, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 388.0, Unknown
90, 8, LOC_CITY_NAME_JAKARTA, , , BUILDING_MARKET, Default Specialization, , , Value 89.7
90, 20, LOC_CITY_NAME_STOCKHOLM, , CONTRACT 1226, FAILED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 179.0, Unknown
90, 20, LOC_CITY_NAME_STOCKHOLM, , , BUILDING_WALLS, Build City Building, CONTRACT 1348
91, 1, PURCHASE, , , UNIT_WARRIOR, Early City Assault, CONTRACT 1349
91, 1, LOC_CITY_NAME_CHENGDU, -3.11, -2.15, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
91, 1, LOC_CITY_NAME_XIAN, , CONTRACT 1391, SUBMITTED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 511.0, Early City Assault
91, 1, LOC_CITY_NAME_BEIJING, , CONTRACT 1391, SUBMITTED, UNIT_WARRIOR, NO_BUILDING, NO_DISTRICT, VALUE 511.0, Early City Assault
91, 1, LOC_CITY_NAME_CHENGDU, , , UNIT_TRADER, Default Specialization, , , Value 87.3
91, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1122, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 54.0, Unknown
91, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1172, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 166.0, Unknown
91, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1181, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 209.0, Unknown
91, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1231, FAILED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 253.0, Unknown
91, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1232, FAILED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 123.9, Unknown
91, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1265, FAILED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 399.0, Unknown
91, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1321, IN PROGRESS, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 390.0, Early City Assault
91, 2, LOC_CITY_NAME_FUKUOKA, , , BUILDING_TEMPLE, Default Specialization, , , Value 871.0
91, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1392, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 134.0, Build Trigger Unit
91, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1392, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 134.0, Build Trigger Unit
91, 2, LOC_CITY_NAME_YOKOHAMA, , CONTRACT 1392, SUBMITTED, UNIT_SPEARMAN, NO_BUILDING, NO_DISTRICT, VALUE 134.0, Build Trigger Unit
91, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1393, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 727.0, Build City Building
91, 2, LOC_CITY_NAME_KYOTO, , CONTRACT 1394, SUBMITTED, NO_UNIT, BUILDING_WATER_MILL, NO_DISTRICT, VALUE 0.0, Build Trigger Building
91, 2, LOC_CITY_NAME_FUKUOKA, , CONTRACT 1395, SUBMITTED, NO_UNIT, BUILDING_TEMPLE, NO_DISTRICT, VALUE 0.0, Seek Target Wonder
91, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1154, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 136.0, Unknown
91, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1184, CANCELLED, UNIT_ARCHER, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Unknown
91, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1185, FAILED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 189.8, Unknown
91, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1213, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Unknown
91, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1233, FAILED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 139.0, Unknown
91, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1234, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_THEATER, VALUE 381.2, Build City District
91, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1249, CANCELLED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 293.0, Unknown
91, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1266, IN PROGRESS, UNIT_SETTLER, NO_BUILDING, NO_DISTRICT, VALUE 844.0, Settle City Op
91, 3, LOC_CITY_NAME_PHILADELPHIA, , CONTRACT 1267, FAILED, UNIT_HEAVY_CHARIOT, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Unknown
91, 3, LOC_CITY_NAME_PHILADELPHIA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 1271
91, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1397, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 110.0, Build City Improvement
91, 3, LOC_CITY_NAME_BOSTON, , CONTRACT 1397, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 110.0, Build City Improvement
91, 3, LOC_CITY_NAME_WASHINGTON, , CONTRACT 1398, SUBMITTED, NO_UNIT, BUILDING_SHRINE, NO_DISTRICT, VALUE 138.0, Build City Building
91, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1400, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 218.0, Build Trigger Unit
91, 4, LOC_CITY_NAME_MADRID, , CONTRACT 1401, SUBMITTED, UNIT_QUADRIREME, NO_BUILDING, NO_DISTRICT, VALUE 171.0, Build City Building
91, 5, PURCHASE, , , UNIT_ARCHER, Simple Operation Attack, CONTRACT 1140
91, 5, FAITH PURCHASE, , , UNIT_MISSIONARY, Unknown, CONTRACT 1388
91, 5, LOC_CITY_NAME_RA_KEDET, , CONTRACT 1402, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 144.0, Build City Improvement
91, 5, LOC_CITY_NAME_MEMPHIS, , CONTRACT 1402, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 144.0, Build City Improvement
91, 5, LOC_CITY_NAME_SHEDET, , CONTRACT 1402, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 144.0, Build City Improvement
91, 6, LOC_CITY_NAME_MPINDA, , CONTRACT 1406, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 130.0, Build City Building
91, 6, LOC_CITY_NAME_MBANZA_KONGO, , CONTRACT 1407, SUBMITTED, NO_UNIT, BUILDING_GREAT_LIBRARY, NO_DISTRICT, VALUE 265.0, Seek Target Wonder
91, 11, LOC_CITY_NAME_JERUSALEM, , CONTRACT 1408, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 146.0, Build City Improvement
