Game Turn, Range, Value, Seed, Type, Location
79, 5, 0, 1707955119, sync, Random Direction
79, 5, 3, 273032124, sync, Random Direction
79, 10, 7, 2888347461, sync, Random Direction
79, 3, 0, 3340228250, sync, Random Direction
79, 3, 0, 497384395, sync, Random Direction
79, 4, 2, 1429192616, sync, Random Direction
79, 3, 0, 3047815873, sync, GetNextBuyablePlot picker
79, 6, 3, 369934950, sync, Random Direction
79, 7, 6, 2274232743, sync, Random Direction
79, 4, 2, 3700764244, sync, Random Direction
79, 6, 0, 2291827197, sync, Random Direction
79, 12, 9, 68329202, sync, Unit Combat Damage
79, 12, 8, 3381107011, sync, Unit Combat Damage
79, 12, 9, 2889931712, sync, Unit Combat Damage
79, 3, 0, 3507634425, sync, Random Direction
79, 4, 1, 237484094, sync, Random Direction
79, 3, 0, 1593869983, sync, Random Direction
79, 2, 1, 439874540, sync, Random Direction
79, 10, 4, 3400332213, sync, Random Direction
79, 4, 1, 1893931594, sync, Random Direction
79, 3, 1, 1643179451, sync, Random Direction
79, 7, 0, 1973838552, sync, Random Direction
79, 1, 0, 352720433, sync, Random Direction
79, 9, 2, 1765839126, sync, Random Direction
79, 3, 0, 1236707991, sync, Random Direction
79, 12, 3, 1384830084, sync, Random Direction
79, 4, 2, 1408558189, sync, Random Direction
79, 5, 3, 3056380066, sync, Random Direction
79, 6, 5, 3148962099, sync, Random Direction
79, 5, 2, 3827479792, sync, Random Direction
79, 6, 3, 2542295657, sync, Random Direction
79, 2, 1, 2798693614, sync, Random Direction
79, 4, 2, 3382597007, sync, Random Direction
80, 1, 0, 2450927644, sync, GetNextBuyablePlot picker
80, 2, 1, 1203975205, sync, GetNextBuyablePlot picker
80, 12, 8, 3248400890, sync, Unit Combat Damage
80, 3, 2, 3115629483, sync, GetNextBuyablePlot picker
80, 3, 0, 3026465288, sync, GetNextBuyablePlot picker
80, 7, 5, 270003617, sync, Random Diplomatic Value
80, 7, 1, 3491589062, sync, Random Diplomatic Value
80, 36, 4, 880895879, sync, Choosing a Citizen Name
80, 2, 0, 571369140, sync, GetNextBuyablePlot picker
80, 5, 4, 111461085, sync, GetNextBuyablePlot picker
80, 1, 0, 3681844818, sync, GetNextBuyablePlot picker
80, 1, 0, 1954739491, sync, GetNextBuyablePlot picker
80, 1, 0, 4270144032, sync, GetNextBuyablePlot picker
80, 3, 1, 187674585, sync, GetNextBuyablePlot picker
80, 3, 2, 1706569118, sync, GetNextBuyablePlot picker
80, 1, 0, 3548758143, sync, GetNextBuyablePlot picker
80, 2, 0, 4057192524, sync, GetNextBuyablePlot picker
80, 1, 0, 434270357, sync, GetNextBuyablePlot picker
80, 2, 1, 3958736298, sync, GetNextBuyablePlot picker
80, 1, 0, 3519014299, sync, GetNextBuyablePlot picker
80, 1, 0, 3079417144, sync, GetNextBuyablePlot picker
80, 1, 0, 231112977, sync, GetNextBuyablePlot picker
80, 3, 1, 2097042038, sync, GetNextBuyablePlot picker
80, 1, 0, 1923956855, sync, GetNextBuyablePlot picker
80, 4, 0, 2960319716, sync, GetNextBuyablePlot picker
80, 12, 11, 251731277, sync, Unit Combat Damage
80, 12, 6, 4042596354, sync, Unit Combat Damage
80, 3, 2, 2343267603, sync, GetNextBuyablePlot picker
80, 7, 4, 3807079248, sync, Random Direction
80, 3, 0, 2832154953, sync, Random Direction
80, 2, 0, 228145742, sync, Random Direction
80, 4, 2, 1616234351, sync, Random Direction
80, 2, 0, 2518936700, sync, Random Direction
80, 5, 3, 1128376581, sync, Random Direction
80, 3, 1, 2740104538, sync, Random Direction
80, 3, 1, 2829151115, sync, Random Direction
80, 2, 0, 1946244200, sync, Random Direction
80, 5, 2, 2092486785, sync, Random Direction
80, 7, 6, 1862157606, sync, GetNextBuyablePlot picker
80, 6, 5, 3703125351, sync, Random Direction
80, 4, 2, 3721088788, sync, Random Direction
80, 6, 1, 2669736893, sync, Random Direction
80, 2, 0, 1283034546, sync, Random Direction
80, 9, 7, 1654243587, sync, Random Direction
80, 7, 1, 3751299200, sync, Random Direction
80, 4, 0, 753798841, sync, GetNextBuyablePlot picker
80, 4, 3, 99537662, sync, Random Direction
80, 9, 8, 4184697439, sync, Random Direction
80, 10, 2, 4000935084, sync, Random Direction
80, 7, 5, 1104665973, sync, Random Direction
80, 1, 0, 3420528906, sync, GetNextBuyablePlot picker
80, 8, 2, 2124959099, sync, Random Direction
80, 8, 2, 1567008664, sync, Random Direction
80, 7, 0, 1129700337, sync, Random Direction
80, 8, 7, 569918422, sync, Random Direction
80, 10, 2, 3907274327, sync, Random Direction
80, 1, 0, 887792964, sync, GetNextBuyablePlot picker
80, 3, 2, 484132397, sync, Random Direction
80, 6, 0, 3431778146, sync, Random Direction
80, 9, 7, 343732467, sync, Random Direction
80, 19, 0, 3650015664, sync, Random Direction
80, 12, 0, 64165929, sync, Random Direction
80, 1, 0, 183760814, sync, GetNextBuyablePlot picker
80, 4, 2, 3186338127, sync, Random Direction
80, 7, 3, 2902939868, sync, Random Direction
80, 10, 1, 2136739301, sync, Random Direction
80, 7, 5, 713810106, sync, Random Direction
80, 7, 4, 3320023915, sync, Random Direction
80, 12, 2, 2518623944, sync, Random Direction
80, 1, 0, 801416033, sync, GetNextBuyablePlot picker
80, 2, 1, 1049054854, sync, Random Direction
80, 7, 0, 2603447111, sync, Random Direction
80, 4, 2, 459532148, sync, Random Direction
80, 2, 1, 2445743261, sync, Random Direction
80, 4, 1, 2289683730, sync, Random Direction
80, 7, 3, 1715731683, sync, Random Direction
80, 2, 1, 2089944800, sync, Random Direction
80, 4, 3, 3112525209, sync, Random Direction
80, 6, 1, 3718490206, sync, Random Direction
80, 2, 1, 1387234367, sync, Random Direction
80, 1, 0, 4139823372, sync, GetNextBuyablePlot picker
80, 8, 0, 3242539605, sync, Random Direction
80, 6, 0, 352185450, sync, Random Direction
80, 5, 0, 304227675, sync, Random Direction
80, 7, 2, 525193720, sync, Random Direction
80, 1, 0, 1743529681, sync, GetNextBuyablePlot picker
80, 6, 2, 1241933110, sync, Random Direction
80, 4, 0, 1968421943, sync, Random Direction
80, 3, 0, 25826724, sync, Random Direction
80, 5, 2, 456875789, sync, Random Direction
80, 6, 4, 2152439490, sync, Random Direction
80, 4, 1, 3063801043, sync, Random Direction
80, 7, 2, 1797580816, sync, Random Direction
80, 5, 4, 1774968585, sync, Random Direction
80, 5, 4, 4088980750, sync, Random Direction
80, 5, 2, 3528981295, sync, Random Direction
80, 8, 4, 2472047932, sync, BT Research Choice
80, 1, 0, 2563400389, sync, GetNextBuyablePlot picker
80, 8, 0, 564282394, sync, BT Research Choice
80, 9, 0, 150149963, sync, Random Direction
80, 9, 7, 148220200, sync, Random Direction
80, 10, 3, 3648218689, sync, Random Direction
80, 10, 4, 1452312550, sync, Random Direction
80, 9, 5, 1725309223, sync, Random Direction
80, 11, 3, 2456825812, sync, Random Direction
80, 1, 0, 1515136381, sync, GetNextBuyablePlot picker
80, 3, 2, 1288518770, sync, Random Direction
80, 20, 8, 3992561859, sync, Random Direction
80, 3, 0, 1854567744, sync, Random Direction
80, 15, 2, 808295545, sync, Random Direction
80, 2, 1, 665759166, sync, GetNextBuyablePlot picker
80, 6, 0, 3175353887, sync, Random Direction
80, 3, 2, 490841452, sync, Random Direction
80, 7, 5, 3538061109, sync, Random Direction
80, 10, 3, 3617843146, sync, Random Direction
80, 8, 5, 1369795899, sync, Random Direction
80, 1, 0, 2707008600, sync, GetNextBuyablePlot picker
80, 6, 4, 2848022961, sync, Random Direction
80, 4, 2, 3003168406, sync, Random Direction
80, 9, 8, 3170083351, sync, Random Direction
80, 4, 3, 3823711748, sync, GetNextBuyablePlot picker
80, 12, 9, 3822675949, sync, Unit Combat Damage
80, 12, 5, 3481904674, sync, Unit Combat Damage
80, 12, 7, 1854294195, sync, Unit Combat Damage
80, 7, 4, 2797973104, sync, Random Direction
80, 1, 0, 2549192169, sync, GetNextBuyablePlot picker
80, 9, 8, 1757413998, sync, Random Direction
80, 9, 1, 3918707983, sync, Random Direction
80, 9, 8, 833569180, sync, Random Direction
80, 13, 4, 3896813477, sync, Random Direction
80, 7, 3, 1592645498, sync, Random Direction
80, 7, 4, 2236095275, sync, Random Direction
80, 7, 4, 2789006216, sync, Random Direction
80, 10, 6, 2784827681, sync, Random Direction
80, 1, 0, 2599547206, sync, GetNextBuyablePlot picker
80, 7, 4, 313212679, sync, Random Direction
80, 2, 1, 2793941044, sync, Random Direction
80, 5, 4, 2960205405, sync, Random Direction
80, 4, 0, 3805010898, sync, Random Direction
80, 4, 2, 70436003, sync, Random Direction
80, 6, 0, 3130626976, sync, Random Direction
80, 6, 2, 203344729, sync, Random Direction
80, 1, 0, 1793581854, sync, Random Direction
80, 7, 4, 1931675647, sync, Random Direction
80, 3, 1, 2694072780, sync, GetNextBuyablePlot picker
80, 7, 1, 1835516949, sync, Random Direction
80, 6, 0, 808129322, sync, Random Direction
80, 2, 0, 514467099, sync, Random Direction
80, 2, 1, 1940010680, sync, Random Direction
80, 100, 90, 3004009617, sync, Barbarian Ranged unit roll
80, 12, 3, 3871291382, sync, Unit Combat Damage
80, 12, 4, 1086060535, sync, Unit Combat Damage
80, 12, 6, 1436550756, sync, Unit Combat Damage
80, 12, 0, 2355978445, sync, Unit Combat Damage
80, 12, 9, 161406338, sync, Unit Combat Damage
80, 12, 0, 3568180371, sync, Unit Combat Damage
80, 4, 1, 126428368, sync, Random Direction
80, 4, 1, 1199324361, sync, Random Direction
80, 4, 2, 1457606606, sync, Random Direction
80, 3, 1, 2878598895, sync, Random Direction
80, 11, 5, 2627976700, sync, Random Direction
80, 2, 1, 2189614213, sync, Random Direction
80, 5, 2, 3301350106, sync, Random Direction
80, 3, 0, 1784318731, sync, Random Direction
80, 10, 2, 879541736, sync, Random Direction
80, 3, 2, 1033485313, sync, Random Direction
80, 11, 3, 3145960102, sync, Random Direction
80, 5, 2, 1302645991, sync, Random Direction
80, 9, 4, 1732497556, sync, Random Direction
80, 7, 0, 2279937853, sync, Random Direction
80, 3, 0, 533572402, sync, Random Direction
80, 5, 4, 1332170883, sync, Random Direction
80, 4, 3, 3520553472, sync, Random Direction
81, 1, 0, 3297831481, sync, GetNextBuyablePlot picker
81, 2, 0, 2049394814, sync, GetNextBuyablePlot picker
81, 37, 34, 172257759, sync, Choosing a Citizen Name
81, 3, 0, 3947929132, sync, GetNextBuyablePlot picker
81, 3, 0, 1133310197, sync, GetNextBuyablePlot picker
81, 2, 0, 1189834378, sync, GetNextBuyablePlot picker
81, 5, 0, 1990741243, sync, GetNextBuyablePlot picker
81, 1, 0, 306147608, sync, GetNextBuyablePlot picker
81, 1, 0, 2852693873, sync, GetNextBuyablePlot picker
81, 3, 1, 991553878, sync, GetNextBuyablePlot picker
81, 37, 17, 1571077591, sync, Choosing a Citizen Name
81, 3, 1, 2084996804, sync, GetNextBuyablePlot picker
81, 1, 0, 1722763693, sync, GetNextBuyablePlot picker
81, 2, 0, 165889250, sync, GetNextBuyablePlot picker
81, 1, 0, 495804531, sync, GetNextBuyablePlot picker
81, 2, 0, 1955023664, sync, GetNextBuyablePlot picker
81, 1, 0, 765711273, sync, GetNextBuyablePlot picker
81, 1, 0, 4143238446, sync, GetNextBuyablePlot picker
81, 12, 0, 475238607, sync, Unit Combat Damage
81, 12, 2, 349039196, sync, Unit Combat Damage
81, 1, 0, 943522149, sync, GetNextBuyablePlot picker
81, 3, 0, 1099206202, sync, GetNextBuyablePlot picker
81, 1, 0, 60975851, sync, GetNextBuyablePlot picker
81, 4, 3, 1702711368, sync, GetNextBuyablePlot picker
81, 12, 2, 3296808673, sync, Unit Combat Damage
81, 12, 7, 874337286, sync, Unit Combat Damage
81, 3, 1, 2730150599, sync, GetNextBuyablePlot picker
81, 3, 0, 2419796212, sync, Random Direction
81, 3, 1, 274921501, sync, Random Direction
81, 4, 0, 1697294994, sync, Random Direction
81, 7, 3, 302992483, sync, Random Direction
81, 1, 0, 2438717536, sync, Random Direction
81, 7, 3, 3434871065, sync, Random Direction
81, 5, 2, 1950670302, sync, Random Direction
81, 5, 2, 1956662207, sync, Random Direction
81, 4, 3, 2483987084, sync, Random Direction
81, 2, 0, 3288993237, sync, Random Direction
81, 7, 3, 1346173418, sync, GetNextBuyablePlot picker
81, 6, 5, 1930945755, sync, Random Direction
81, 6, 1, 3846790008, sync, Random Direction
81, 5, 4, 820687441, sync, Random Direction
81, 5, 1, 3521694390, sync, Random Direction
81, 6, 0, 1285944247, sync, Random Direction
81, 6, 0, 695514916, sync, Random Direction
81, 4, 0, 5710477, sync, GetNextBuyablePlot picker
81, 3, 0, 934206530, sync, Random Direction
81, 10, 2, 429659219, sync, Random Direction
81, 10, 9, 1087906192, sync, Random Direction
81, 7, 5, 4221590153, sync, Random Direction
81, 1, 0, 3453123214, sync, GetNextBuyablePlot picker
81, 7, 0, 2613682863, sync, Random Direction
81, 2, 1, 113624764, sync, Random Direction
81, 5, 4, 2519406149, sync, Random Direction
81, 8, 5, 3481252250, sync, Random Direction
81, 8, 6, 3096951499, sync, Random Direction
81, 1, 0, 3615920808, sync, GetNextBuyablePlot picker
81, 3, 0, 3672887745, sync, Random Direction
81, 5, 2, 1284984166, sync, Random Direction
81, 8, 4, 2028288167, sync, Random Direction
81, 13, 9, 2298884436, sync, Random Direction
81, 17, 10, 3047344381, sync, Random Direction
81, 20, 3, 2688211442, sync, Random Direction
81, 1, 0, 715307075, sync, GetNextBuyablePlot picker
81, 9, 5, 1111428800, sync, Random Direction
81, 8, 6, 2480404473, sync, Random Direction
81, 8, 0, 3289948990, sync, Random Direction
81, 10, 3, 3052959, sync, Random Direction
81, 8, 0, 1566988012, sync, Random Direction
81, 9, 4, 429333173, sync, Random Direction
81, 1, 0, 2356655434, sync, GetNextBuyablePlot picker
81, 3, 0, 1232137403, sync, Random Direction
81, 5, 1, 1087895000, sync, Random Direction
81, 5, 2, 1709944113, sync, Random Direction
81, 2, 0, 2567166998, sync, Random Direction
81, 2, 1, 582457751, sync, Random Direction
81, 4, 0, 3670185860, sync, Random Direction
81, 7, 3, 589097837, sync, Random Direction
81, 2, 0, 2254021538, sync, Random Direction
81, 3, 0, 894580787, sync, Random Direction
81, 1, 0, 731097072, sync, GetNextBuyablePlot picker
81, 9, 6, 1588187497, sync, Random Direction
81, 9, 8, 2891077614, sync, Random Direction
81, 6, 0, 3857589391, sync, Random Direction
81, 10, 8, 186864412, sync, Random Direction
81, 1, 0, 3842317093, sync, GetNextBuyablePlot picker
81, 4, 0, 1963984122, sync, Random Direction
81, 3, 0, 213023403, sync, Random Direction
81, 3, 1, 346064136, sync, Random Direction
81, 2, 0, 2635154593, sync, Random Direction
81, 5, 0, 415856326, sync, Random Direction
81, 5, 1, 320607879, sync, Random Direction
81, 5, 0, 1698490804, sync, Random Direction
81, 4, 1, 526158301, sync, Random Direction
81, 4, 0, 1247164754, sync, Random Direction
81, 5, 2, 328832035, sync, Random Direction
81, 1, 0, 2576936224, sync, GetNextBuyablePlot picker
81, 7, 0, 2233263833, sync, Random Direction
81, 10, 3, 544905374, sync, Random Direction
81, 10, 2, 1457999743, sync, Random Direction
81, 8, 1, 904903500, sync, Random Direction
81, 5, 1, 720115605, sync, Random Direction
81, 10, 2, 1207148714, sync, Random Direction
81, 1, 0, 1261135003, sync, GetNextBuyablePlot picker
81, 3, 2, 1694711864, sync, Random Direction
81, 18, 5, 3812857873, sync, Random Direction
81, 5, 4, 1245912438, sync, Random Direction
81, 20, 14, 3503402871, sync, Random Direction
81, 2, 1, 3116902372, sync, GetNextBuyablePlot picker
81, 4, 1, 3568870477, sync, Random Direction
81, 2, 0, 1966840578, sync, Random Direction
81, 7, 2, 2032651283, sync, Random Direction
81, 9, 8, 1607589456, sync, Random Direction
81, 6, 4, 4294457417, sync, Random Direction
81, 1, 0, 2941019470, sync, GetNextBuyablePlot picker
81, 10, 9, 314119791, sync, Random Direction
81, 7, 1, 3867053948, sync, Random Direction
81, 6, 1, 696455173, sync, Random Direction
81, 4, 2, 1150126170, sync, GetNextBuyablePlot picker
81, 1, 0, 2674567819, sync, GetNextBuyablePlot picker
81, 4, 2, 2464360296, sync, Random Direction
81, 10, 4, 2737416065, sync, Random Direction
81, 5, 2, 2022428710, sync, Random Direction
81, 8, 7, 2421646439, sync, Random Direction
81, 6, 1, 3833025044, sync, Random Direction
81, 4, 1, 826817213, sync, Random Direction
81, 6, 5, 1758775474, sync, Random Direction
81, 7, 5, 3815497731, sync, Random Direction
81, 1, 0, 3095493504, sync, GetNextBuyablePlot picker
81, 2, 1, 130205113, sync, Random Direction
81, 6, 2, 2353184254, sync, Random Direction
81, 4, 0, 2126674271, sync, Random Direction
81, 2, 1, 943902636, sync, Random Direction
81, 5, 4, 2596340853, sync, Random Direction
81, 3, 2, 3674782730, sync, Random Direction
81, 4, 1, 3854519419, sync, Random Direction
81, 2, 1, 2112043672, sync, Random Direction
81, 2, 0, 3207230193, sync, Random Direction
81, 5, 0, 1803456214, sync, Random Direction
81, 3, 1, 602682711, sync, GetNextBuyablePlot picker
81, 5, 1, 2619172932, sync, Random Direction
81, 6, 0, 1457671469, sync, Random Direction
81, 4, 2, 262980194, sync, Random Direction
81, 5, 2, 2308231155, sync, Random Direction
81, 100, 51, 1957348528, sync, Barbarian Ranged unit roll
81, 100, 24, 2227408681, sync, Barbarian Ranged unit roll
81, 100, 58, 1066967726, sync, Barbarian Ranged unit roll
81, 12, 6, 2518841423, sync, Unit Combat Damage
81, 12, 1, 2305784796, sync, Unit Combat Damage
81, 12, 4, 610071781, sync, Unit Combat Damage
81, 12, 2, 1548762042, sync, Unit Combat Damage
81, 12, 8, 741886571, sync, Unit Combat Damage
81, 12, 0, 3026614728, sync, Unit Combat Damage
81, 3, 0, 23919201, sync, Random Direction
81, 5, 4, 397826438, sync, Random Direction
81, 3, 1, 3952026183, sync, Random Direction
81, 4, 0, 1917676148, sync, Random Direction
81, 7, 3, 186506141, sync, Random Direction
81, 2, 0, 2366539794, sync, Random Direction
81, 6, 1, 1284611043, sync, Random Direction
81, 1, 0, 739293664, sync, Random Direction
81, 9, 3, 2130810009, sync, Random Direction
81, 3, 2, 1447629662, sync, Random Direction
81, 6, 4, 3652719423, sync, Random Direction
81, 2, 1, 2868352012, sync, Random Direction
81, 5, 3, 3352158549, sync, Random Direction
81, 4, 2, 2853111658, sync, Random Direction
81, 2, 1, 2728698971, sync, Random Direction
81, 5, 2, 2744116472, sync, Random Direction
81, 6, 1, 2346204625, sync, Random Direction
81, 2, 1, 1317941302, sync, Random Direction
82, 1, 0, 3305057079, sync, GetNextBuyablePlot picker
82, 2, 0, 56252580, sync, GetNextBuyablePlot picker
82, 3, 2, 659678733, sync, GetNextBuyablePlot picker
82, 3, 1, 3976534466, sync, GetNextBuyablePlot picker
82, 2, 0, 2802926547, sync, GetNextBuyablePlot picker
82, 5, 2, 1832278800, sync, GetNextBuyablePlot picker
82, 1, 0, 2386810377, sync, GetNextBuyablePlot picker
82, 1, 0, 302977038, sync, GetNextBuyablePlot picker
82, 3, 0, 1075989039, sync, GetNextBuyablePlot picker
82, 55, 17, 277747772, sync, Choosing a City Name
82, 3, 2, 1380633029, sync, GetNextBuyablePlot picker
82, 1, 0, 3870301978, sync, GetNextBuyablePlot picker
82, 2, 1, 2324912715, sync, GetNextBuyablePlot picker
82, 2, 0, 3343023144, sync, Random Direction
82, 5, 2, 1209220417, sync, Random Direction
